ID	tweet	label	cleaned_text	translated
sw_train_00470	Namba yako ya simu duka ulipowasilisha taarifa zako kwa msaada zaidi Ahsante OE	neutral	Namba yako ya simu duka ulipowasilisha taarifa zako kwa msaada zaidi Ahsante OE	Your phone number shop when you presented your information for more help thank you oe
sw_train_00471	Tutafanyia kazi kubadili vifurushi hivyoKA	neutral	Tutafanyia kazi kubadili vifurushi hivyoKA	We will work to change those packages
sw_train_00472	Hawa Jamaa Kazi Yako Sio Ya Kitoto Aiseee Cheki Mchuma Ulivyo kuwa kabla na baada Wanapatikana Mitaa Ha Si	neutral	Hawa Jamaa Kazi Yako Sio Ya Kitoto Aiseee Cheki Mchuma Ulivyo kuwa kabla na baada Wanapatikana Mitaa Ha Si	These relatives your job is not a child to make the checker you have been before and after they are located on the streets not
sw_train_00473	Hakuna atakae hustle badala yako	neutral	Hakuna atakae hustle badala yako	No one will stay a hustle instead of you
sw_train_00474	Npe darsa kidogo Darasa ninalolijua Mimi ni kuwa ukijifukiza UnAeza athir mfumo wako wa upumuaji Npe darasa	neutral	Npe darsa kidogo Darasa ninalolijua Mimi ni kuwa ukijifukiza UnAeza athir mfumo wako wa upumuaji Npe darasa	NPE little class I know is that if you get up you can athir your respiratory system npe class
sw_train_00475	Weekend kama hii huna haja ya kubeba cash lipia bili zako kwa urahisi na equity Jipatie kadi yako sasa	neutral	Weekend kama hii huna haja ya kubeba cash lipia bili zako kwa urahisi na equity Jipatie kadi yako sasa	Weekend like this you don't need to carry your cash bills easily and equity get your card now
sw_train_00476	Tumeamua kupeleka madaktari katika Vituo vya Afya tofauti na ilivyokuwa hapo awali madaktari walikuwa kweny	neutral	Tumeamua kupeleka madaktari katika Vituo vya Afya tofauti na ilivyokuwa hapo awali madaktari walikuwa kweny	We have decided to send doctors to different health facilities than before the doctors were in the
sw_train_00477	Hii PayPal bhana nilipewa story wao ndo hawajalielewa soko la Tzsijui shida ni nini	neutral	Hii PayPal bhana nilipewa story wao ndo hawajalielewa soko la Tzsijui shida ni nini	This paypal bhana I was given a story they didn't understand what the problem is the problem
sw_train_00478	UN TAARIFA ZA KUPOTOSHA KUHUSU CHANJO ZINAREFUSHA TATIZO Umoja wa MataifaUN umetoa wito kwa raia kuhakiki taarifa kuhu	neutral	UN TAARIFA ZA KUPOTOSHA KUHUSU CHANJO ZINAREFUSHA TATIZO Umoja wa MataifaUN umetoa wito kwa raia kuhakiki taarifa kuhu	UN misleading information about vaccines is a problem that the United Nations has called on citizens to verify information
sw_train_00479	Habari ya mjini ndio hii Fanya booking yako mapema kupata punguzo la bei	neutral	Habari ya mjini ndio hii Fanya booking yako mapema kupata punguzo la bei	Urban news is this this do your booking in advance to get a discount on the price
sw_train_00480	Rich HabariTunapenda kukujulisha kwamba tumefanya maboresho Kwa kutumia menyu yako 14700 au 14800 bado unaweza kufurahia vifurushi vya intanet kama vile social pack na vifurushi vya video	neutral	Rich HabariTunapenda kukujulisha kwamba tumefanya maboresho Kwa kutumia menyu yako  au  bado unaweza kufurahia vifurushi vya intanet kama vile social pack na vifurushi vya video	Rich Habe you would like to let you know that we have made improvements using your menu or you can still enjoy the Internet packages such as Social Pack and video packages
sw_train_00481	Luhaga Mpina awaonya wanaokwamisha wafanyabiashara na mawakala wa uuzaji wa samaki kufanya migomoSoma Zaidi gtgt	neutral	Luhaga Mpina awaonya wanaokwamisha wafanyabiashara na mawakala wa uuzaji wa samaki kufanya migomoSoma Zaidi gtgt	LUHAGA MPINA WARRANTS TRAINING BUILDINGS AND FISH SERVICES
sw_train_00482	CHANGIA FAINI YA VIONGOZI WA CHADEMA MPESA KWENDA CRDB 1 BONYEZA 15000 2 TUMA PESA 3 KWENDA BENKI 4 CHAGUA CRDB	neutral	CHANGIA FAINI YA VIONGOZI WA CHADEMA MPESA KWENDA CRDB  BONYEZA   TUMA PESA  KWENDA BENKI  CHAGUA CRDB	Contribute to Chadema Vine leaders' fine to CRDB Click Send Money to Bank Select CRDB
sw_train_00483	Mimi siamini kua kuna mtu mvivu hakuna mtu anaeupenda umasikini Kinachotengeneza uvivu ni mfumo mbovu	neutral	Mimi siamini kua kuna mtu mvivu hakuna mtu anaeupenda umasikini Kinachotengeneza uvivu ni mfumo mbovu	I don't believe there is a lazy person no one likes poverty that makes laziness is a bad system
sw_train_00484	Ndio una jezi ya Euro 100 wewe Haya mateso ni ya muda mrefu sana	neutral	Ndio una jezi ya Euro  wewe Haya mateso ni ya muda mrefu sana	Yes you have a euro jersey you these suffering is too long
sw_train_00485	Nimekwenda hosipitali Daktari wamesema dawa yangu ni wewe We ndio wangu Daktari cc	neutral	Nimekwenda hosipitali Daktari wamesema dawa yangu ni wewe We ndio wangu Daktari cc	I have gone to the hospital doctor have said my medicine is you are my doctor cc
sw_train_00486	Habari Ahsante kwa uvumilivu wako pole sana kwa changamoto uliyoipata Huduma ya internet sasa imerejea Tunaendelea kuomba radhi kwa usumbufu uliopata Vodacom tunaahidi kufidia MB zako ulizopoteza kuanzia leo asubuhi AhsanteNM	neutral	Habari Ahsante kwa uvumilivu wako pole sana kwa changamoto uliyoipata Huduma ya internet sasa imerejea Tunaendelea kuomba radhi kwa usumbufu uliopata Vodacom tunaahidi kufidia MB zako ulizopoteza kuanzia leo asubuhi AhsanteNM	Hello thank you for your patience very sorry for the challenge you have received the internet service now returned we continue to apologize for the inconvenience vodacom we promise
sw_train_00487	Zali la mentali Ndivyo sivyo Hapo vipi Kipi sijaskia Tatu chafu	neutral	Zali la mentali Ndivyo sivyo Hapo vipi Kipi sijaskia Tatu chafu	Mental is not what I don't hear three dirty
sw_train_00488	Bro ananambia kila mwaka lazima aende na familia nje kuenjoiye anaita kula pipi Sahivi kaishakata hadi tiketi wanaondoka tar24Dec kwenda uturuki for 12 days	neutral	Bro ananambia kila mwaka lazima aende na familia nje kuenjoiye anaita kula pipi Sahivi kaishakata hadi tiketi wanaondoka tarDec kwenda uturuki for  days	Bro tells me every year he has to go with the family outside to come and call him eating candy and cutting until the tickets leave Tardec to Turkey for days
sw_train_00489	Sina Chama sina kadi but napenda nchi yangu ndio mana nimechanga huu nimchango dhidi ya udhalimu na uonevu	neutral	Sina Chama sina kadi but napenda nchi yangu ndio mana nimechanga huu nimchango dhidi ya udhalimu na uonevu	I don't have a party I don't have a card but I wish my country was the manna I contributed this to him against injustice and oppression
sw_train_00490	Utumishi wa Umma ni kazi ya si pahali pa kujilipa mamilioni Mwalimu Julius K Nyerere	neutral	Utumishi wa Umma ni kazi ya si pahali pa kujilipa mamilioni Mwalimu Julius K Nyerere	Public Service is a job of not paying millions of Master Julius K Nyerere
sw_train_00491	Sana Yaani kwani wale huduma hiyo hawana kweli	neutral	Sana Yaani kwani wale huduma hiyo hawana kweli	Very much since those ministry are not true
sw_train_00492	je wajua Binadamu mwenye kilo 70 ana lita 42 za maji katika mwili wake lita 28 ndani ya cell na lita 14 nje ya cell	neutral	je wajua Binadamu mwenye kilo  ana lita  za maji katika mwili wake lita  ndani ya cell na lita  nje ya cell	Did you know a human with a kilogram has a liter of water in his body a liter into a cell and a liter out of the cell
sw_train_00493	Miongoni mwa mtihani mkubwa sana kwa vijana ni ibada Kama upo kwenye hili kundi na bado unajitahidi ibada zisikupite hon	neutral	Miongoni mwa mtihani mkubwa sana kwa vijana ni ibada Kama upo kwenye hili kundi na bado unajitahidi ibada zisikupite hon	Among the biggest test for young people is worship if you are in this group and you are still struggling to worship
sw_train_00494	YAJUE HAYA KUMI KUHUSU MMILIKI WA BIDHAA ZA APPLE STEVE JOBS 1 Steve alizaliwa mwaka 1955 na kufariki October	neutral	YAJUE HAYA KUMI KUHUSU MMILIKI WA BIDHAA ZA APPLE STEVE JOBS  Steve alizaliwa mwaka  na kufariki October	Know these ten about Apple's steve owner Steve Jobs Steve was born in the year and died in October
sw_train_00495	mahaba teleeee kwenu	neutral	mahaba teleeee kwenu	TEENEEE PARENTS TO YOU
sw_train_00496	Tumepokea kwa hatua zaidi	neutral	Tumepokea kwa hatua zaidi	We have received further action
sw_train_00497	Mimi nilikiwa na BPhysics AChemistry na ABiologyWakati huo huo nina BHistory AKiswahili na AEnglish Nikaamua kwen	neutral	Mimi nilikiwa na BPhysics AChemistry na ABiologyWakati huo huo nina BHistory AKiswahili na AEnglish Nikaamua kwen	I had bphysics achemistry and abology at the same time I have bhistory in Swahili and aenglish I decided to
sw_train_00498	39 Mwanadada aliyekuwa ndiye MC wa shuguli ya usiku wa katika ukumbi wa Mlimani City ji	neutral	Mwanadada aliyekuwa ndiye MC wa shuguli ya usiku wa katika ukumbi wa Mlimani City ji	Sister who was the MC of the Night of the Night of the Mount Hall City Ji
sw_train_00499	OLE SABAYA tayari sheria ishachkua mkondo wake bado ndgu yake OLE GUNNER maaana nae c muelewi	neutral	OLE SABAYA tayari sheria ishachkua mkondo wake bado ndgu yake OLE GUNNER maaana nae c muelewi	Alas Sabaya already the law has not been the law of it yet its ole Gunner for him.
sw_train_00500	pole kwa usumbufu pesa yako imeshafanyiwa kazi jumatatu pesa itarejeshwa kwenye akaunti yakoJJ	neutral	pole kwa usumbufu pesa yako imeshafanyiwa kazi jumatatu pesa itarejeshwa kwenye akaunti yakoJJ	sorry for the inconvenience your money has been worked on Monday the money will be returned to your accountjj
sw_train_00501	Ndugu yangu tuna vyuo sasa Ph holders wenyewe wanatafuta teuzi za uDC wakashindane na wenye diplo	neutral	Ndugu yangu tuna vyuo sasa Ph holders wenyewe wanatafuta teuzi za uDC wakashindane na wenye diplo	My brother we have colleges now pH holders themselves are looking for UDC nominees to compete with the diplo
sw_train_00502	Zipo changamoto wanazokutana nazo polisi wakiwa katika patro zao je unajua ni changamoto zipi Live PD Police Patrol ni makala inayokuonyesha matukio mbalimbali wanayokutana nayo polisi katika kazi zap tazama makala hii kila Alhamis saa 350 usiku kupitia channel CI 170	neutral	Zipo changamoto wanazokutana nazo polisi wakiwa katika patro zao je unajua ni changamoto zipi Live PD Police Patrol ni makala inayokuonyesha matukio mbalimbali wanayokutana nayo polisi katika kazi zap tazama makala hii kila Alhamis saa  usiku kupitia channel CI	There are challenges that the police face in their Patro.
sw_train_00503	Kwa Namna Yoyote Kama Hujawahi Kula Bata Bills Sijui Utahadithia Nini Wala Bata Wenzako	neutral	Kwa Namna Yoyote Kama Hujawahi Kula Bata Bills Sijui Utahadithia Nini Wala Bata Wenzako	In any way if you have never eaten ducks bills I don't know what you will tell or your fellow ducks
sw_train_00504	Ndoa zote ni mtihani Kinachotofautisha hali ya ndoa moja na ingine ni jitihada na kudra za watahiniwa	neutral	Ndoa zote ni mtihani Kinachotofautisha hali ya ndoa moja na ingine ni jitihada na kudra za watahiniwa	All marriages are a test that distinguishes the nature of one marriage and the other is the efforts and efforts of candidates
sw_train_00505	Na wale wanaotajiwa BBmahari kubwa wanakuwa hawana na wazazi hawapunguzi bei kama supermarket inakuwaje	neutral	Na wale wanaotajiwa BBmahari kubwa wanakuwa hawana na wazazi hawapunguzi bei kama supermarket inakuwaje	And those who are abducted in big bbma are not and parents do not lower prices if the supermarket is like
sw_train_00506	Kuna shida gani kusafiri kitajiri kwa bei poa unahitaji tuu mambo yasiwe mengi	neutral	Kuna shida gani kusafiri kitajiri kwa bei poa unahitaji tuu mambo yasiwe mengi	What is the problem with traveling rich at a cool price.
sw_train_00507	Pole sana kwa changamotohalafu namba utufahamishe mahali ulipo	neutral	Pole sana kwa changamotohalafu namba utufahamishe mahali ulipo	Very sorry for the challenge.
sw_train_00508	Jeshi la Magereza limeendelea na program za urekebishaji wafungwa kupitia viwanda vidogo vidogo kuwapatia stadi za kazi	neutral	Jeshi la Magereza limeendelea na program za urekebishaji wafungwa kupitia viwanda vidogo vidogo kuwapatia stadi za kazi	The Prison Force has continued with rehabilitation programs through small businesses to provide them with work skills
sw_train_00509	Waziri wa Mambo ya Ndani wa  Fred Matiangi ameagiza kuondolewa nchini humo na kurudishwa kwao raia wanne wa China	neutral	Waziri wa Mambo ya Ndani wa  Fred Matiangi ameagiza kuondolewa nchini humo na kurudishwa kwao raia wanne wa China	Fred Matiangi's interior minister has ordered the removal of the country and the repatriation of four Chinese citizens
sw_train_00510	Unakwama wapi kishiriki  Alafu Gharama ya usajili ni Ndogo sana 40000 before 15oct ila baada ya h	neutral	Unakwama wapi kishiriki  Alafu Gharama ya usajili ni Ndogo sana  before oct ila baada ya h	Where do you get stuck and then the cost of registration is very small before oct except after h
sw_train_00511	Wanaume wengi huwa tunabeza sana haya mambo ya kujiunga kwenye vikundi vidogo vidogo vya kijamii ambavyo vingi malengo yake h	neutral	Wanaume wengi huwa tunabeza sana haya mambo ya kujiunga kwenye vikundi vidogo vidogo vya kijamii ambavyo vingi malengo yake h	Many men tend to overwhelm these things to join in small social groups whose many goals are h
sw_train_00512	Tafadhali tujulishe tatizo lako kwa msaada zaidiJB	neutral	Tafadhali tujulishe tatizo lako kwa msaada zaidiJB	Please let us know your problem for more help JB
sw_train_00513	Mnawezaje kupata mtoto wa kiume Ili kuongeza uwezekano wa kupata mtoto wa kiume wenzi wanapaswa kula vyakula kama mihogo m	neutral	Mnawezaje kupata mtoto wa kiume Ili kuongeza uwezekano wa kupata mtoto wa kiume wenzi wanapaswa kula vyakula kama mihogo m	How can you have a baby boy to increase the likelihood of having a baby boy should eat foods like cassava m
sw_train_00514	Tunaomba namba yako DM kwa msaada zaidi	neutral	Tunaomba namba yako DM kwa msaada zaidi	We request your DM number for more help
sw_train_00515	Mkuu wa mkoa wa Rukwa afanya ziara na kukagua maendeleo ya ukarabati wa chuo Kikuu cha Sayansi na Teknolojia Tawi la Rukwa nakuwahamasisha wanafunzi wasome masomo ya sayansiSoma Zaidi gtgt	neutral	Mkuu wa mkoa wa Rukwa afanya ziara na kukagua maendeleo ya ukarabati wa chuo Kikuu cha Sayansi na Teknolojia Tawi la Rukwa nakuwahamasisha wanafunzi wasome masomo ya sayansiSoma Zaidi gtgt	Rukwa Regional Commissioner conducts a visit and reviews the development of the Rukwa Branch of Science and Technology and encourages students to study science lessons GTGT
sw_train_00516	Kuna changamoto nyingi zinazo wakumba walimu na ufundishaji ambapo tumekuwa tukijitahidi kukaa na serikali wadau mbalimbali	neutral	Kuna changamoto nyingi zinazo wakumba walimu na ufundishaji ambapo tumekuwa tukijitahidi kukaa na serikali wadau mbalimbali	There are many challenges facing teachers and teaching where we have been trying to stay with the government various stakeholders
sw_train_00517	Biashara Asubuhi Jioni Mahesabu Ya Madrid Jana Yasitukatishe Tamaa Mapema Tu Ingia Premier Bet Utengeneze Pesa Mi	neutral	Biashara Asubuhi Jioni Mahesabu Ya Madrid Jana Yasitukatishe Tamaa Mapema Tu Ingia Premier Bet Utengeneze Pesa Mi	Business Morning Evening Madrid Calculations yesterday should not discourage us early just enter Premier Bet make money mi
sw_train_00518	Interest zinatofautiana kulingana na aina ya akaunti na Kiwango cha kuweka kupitia akaunti ya akiba ni shilingi 20000JB	neutral	Interest zinatofautiana kulingana na aina ya akaunti na Kiwango cha kuweka kupitia akaunti ya akiba ni shilingi JB	Interest varies depending on the type of account and the rate of setting through the savings account is shillings JB
sw_train_00519	Ilee pilipili yetu pendwa yenye ladha murua kabisa kwenye chakula chako Washwa na G mchongo bado upo mtaani kwa wakazi wa	neutral	Ilee pilipili yetu pendwa yenye ladha murua kabisa kwenye chakula chako Washwa na G mchongo bado upo mtaani kwa wakazi wa	Our favorite delicious peppers on your diet are burned and g the gate is still on the street for residents of
